design_id,mission_id,wind_speed_kts,turbulence_index,success,failure_phase,failure_reason,rule_violation,total_time_s,time_takeoff_climb_s,time_loaded_cruise_s,time_drop_descent_s,time_drop_hover_s,time_post_drop_climb_s,time_empty_cruise_s,time_descent_landing_s,time_wing_deploy_s,energy_used_Wh,battery_energy_remaining_Wh,payload_to_aircraft_ratio,is_qualifying_run,is_4to1_qualifying,prize_tier,qualifying_score,max_power_requested_W,max_power_available_W,power_saturation_seconds,thermal_peak_C
DLIFT_c7aa0f2d94,MSN_7e3eeb4317,15.085256233114233,1.1695254419529815,True,,,,1497.0,36.0,1106.0,42.0,1.0,32.0,236.0,44.0,0.0,621.1849205441316,280.4696598925846,2.9699186364022743,True,False,partial,2.9699186364022743,8343.055181272342,14132.78198322568,0.0,22.26283114124572
DLIFT_c7aa0f2d94,MSN_7d01774629,11.218509022815194,1.1956614828843428,True,,,,1370.0,37.0,1004.0,42.0,1.0,38.0,207.0,41.0,0.0,573.8370304301624,329.1413514371617,2.9699186364022743,True,False,partial,2.9699186364022743,8405.0349194446,14132.78198322568,0.0,22.2721389709469
DLIFT_91aef1735a,MSN_f5483eb9ea,22.284368893097756,0.23871500271718976,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,10702.494865218005,7240.3721184142005,6.0,22.028280908955615
DLIFT_91aef1735a,MSN_4323eaac04,0.17198101648965958,0.2059018492825559,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,9961.294161475778,7240.3721184142005,6.0,22.028232193964794
DLIFT_91aef1735a,MSN_06f9d5ed2d,2.6096104076974913,0.1425466079313102,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,9982.017600575304,7240.3721184142005,6.0,22.028130543996145
DLIFT_91aef1735a,MSN_785b80ec90,14.271769280721504,1.1803876144716414,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,11462.335689302388,7240.3721184142005,6.0,22.030263833025497
DLIFT_91aef1735a,MSN_515e5c6e95,7.813018940952951,1.2421956986901113,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,11499.900388099162,7240.3721184142005,6.0,22.030681370581597
DLIFT_91aef1735a,MSN_5b41325133,16.565108687128475,0.7181262313431794,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,11152.287137085552,7240.3721184142005,6.0,22.029493666651053
DLIFT_91aef1735a,MSN_ed2b72d746,34.54899413956044,0.6784563268779741,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,11613.63643075852,7240.3721184142005,6.0,22.029297589132202
DLIFT_91aef1735a,MSN_422a7ffda4,20.75732756222049,0.12118806809883637,False,takeoff_climb,power_saturation,power_limit,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.067286864023668,615.2182573977095,3.721299859265584,False,False,none,0.0,10537.469071096648,7240.3721184142005,6.0,22.028053212271967
